t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
2.796e-06,1.32504e-05,4.08672,271.876,10785.8,-26904.7,1.12838e-05,-0.000108152
2.806e-06,1.32913e-05,4.08698,272.064,10694,-26750.6,1.12838e-05,-0.000107862
2.816e-06,1.33322e-05,4.08709,272.25,10603.2,-26591.4,1.12838e-05,-0.000107567
2.826e-06,1.33731e-05,4.08702,272.435,10513.4,-26427.2,1.12838e-05,-0.000107269
2.836e-06,1.34139e-05,4.08679,272.619,10424.7,-26257.9,1.12838e-05,-0.000106967
2.846e-06,1.34548e-05,4.0864,272.802,10336.9,-26083.6,1.12838e-05,-0.000106661
2.856e-06,1.34956e-05,4.08583,272.984,10250.1,-25904.3,1.12838e-05,-0.000106352
2.866e-06,1.35365e-05,4.0851,273.164,10164.3,-25719.9,1.12838e-05,-0.000106039
2.876e-06,1.35773e-05,4.0842,273.343,10079.4,-25530.5,1.12838e-05,-0.000105723
2.886e-06,1.36182e-05,4.08312,273.521,9995.51,-25336.1,1.12838e-05,-0.000105404
2.896e-06,1.3659e-05,4.08188,273.698,9912.55,-25136.8,1.12838e-05,-0.000105082
2.906e-06,1.36998e-05,4.08046,273.874,9830.53,-24932.4,1.12838e-05,-0.000104756
2.916e-06,1.37406e-05,4.07888,274.048,9749.43,-24723,1.12838e-05,-0.000104428
2.926e-06,1.37814e-05,4.07712,274.221,9669.24,-24508.7,1.12838e-05,-0.000104096
2.936e-06,1.38222e-05,4.07519,274.393,9589.95,-24289.4,1.12838e-05,-0.000103762
2.946e-06,1.38629e-05,4.07308,274.564,9511.56,-24065.1,1.12838e-05,-0.000103424
2.956e-06,1.39036e-05,4.07081,274.734,9434.05,-23835.9,1.12838e-05,-0.000103084
2.966e-06,1.39443e-05,4.06835,274.902,9357.41,-23601.7,1.12838e-05,-0.000102741
2.976e-06,1.3985e-05,4.06573,275.069,9281.64,-23362.6,1.12838e-05,-0.000102395
2.986e-06,1.40256e-05,4.06292,275.235,9206.73,-23118.6,1.12838e-05,-0.000102047
2.996e-06,1.40662e-05,4.05994,275.399,9132.66,-22869.7,1.12838e-05,-0.000101696
3.006e-06,1.41068e-05,4.05679,275.562,9059.43,-22615.8,1.12838e-05,-0.000101343
3.016e-06,1.41474e-05,4.05345,275.725,8987.04,-22357.1,1.12838e-05,-0.000100987
3.026e-06,1.41879e-05,4.04994,275.885,8915.46,-22093.5,1.12838e-05,-0.000100628
3.036e-06,1.42284e-05,4.04625,276.045,8844.69,-21825,1.12838e-05,-0.000100268
3.046e-06,1.42688e-05,4.04239,276.203,8774.72,-21551.7,1.12838e-05,-9.99044e-05
3.056e-06,1.43092e-05,4.03834,276.361,8705.55,-21273.5,1.12838e-05,-9.95389e-05
3.066e-06,1.43496e-05,4.03411,276.517,8637.17,-20990.5,1.12838e-05,-9.9171e-05
3.076e-06,1.43899e-05,4.02971,276.672,8569.56,-20702.6,1.12838e-05,-9.88008e-05
3.086e-06,1.44302e-05,4.02512,276.825,8502.73,-20409.9,1.12838e-05,-9.84284e-05
3.096e-06,1.44704e-05,4.02035,276.978,8436.65,-20112.4,1.12838e-05,-9.80538e-05
3.106e-06,1.45106e-05,4.0154,277.129,8371.33,-19810.2,1.12838e-05,-9.7677e-05
3.116e-06,1.45507e-05,4.01027,277.279,8306.75,-19503.1,1.12838e-05,-9.72981e-05
3.126e-06,1.45908e-05,4.00496,277.428,8242.91,-19191.3,1.12838e-05,-9.6917e-05
3.136e-06,1.46308e-05,3.99946,277.576,8179.8,-18874.7,1.12838e-05,-9.65338e-05
3.146e-06,1.46708e-05,3.99378,277.722,8117.42,-18553.4,1.12838e-05,-9.61485e-05
3.156e-06,1.47107e-05,3.98791,277.867,8055.74,-18227.3,1.12838e-05,-9.57612e-05
3.166e-06,1.47505e-05,3.98186,278.012,7994.78,-17896.5,1.12838e-05,-9.53719e-05
3.176e-06,1.47903e-05,3.97563,278.155,7934.51,-17561,1.12838e-05,-9.49806e-05
3.186e-06,1.48301e-05,3.96921,278.297,7874.93,-17220.8,1.12838e-05,-9.45873e-05
3.196e-06,1.48697e-05,3.9626,278.438,7816.04,-16876,1.12838e-05,-9.4192e-05
3.206e-06,1.49093e-05,3.95581,278.577,7757.83,-16526.4,1.12838e-05,-9.37948e-05
3.216e-06,1.49488e-05,3.94883,278.716,7700.29,-16172.2,1.12838e-05,-9.33957e-05
3.226e-06,1.49883e-05,3.94167,278.854,7643.41,-15813.4,1.12838e-05,-9.29947e-05
3.236e-06,1.50277e-05,3.93432,278.99,7587.19,-15450,1.12838e-05,-9.25918e-05
3.246e-06,1.5067e-05,3.92678,279.125,7531.61,-15081.9,1.12838e-05,-9.21871e-05
3.256e-06,1.51062e-05,3.91905,279.26,7476.68,-14709.3,1.12838e-05,-9.17805e-05
3.266e-06,1.51453e-05,3.91113,279.393,7422.39,-14332,1.12838e-05,-9.13721e-05
3.276e-06,1.51844e-05,3.90302,279.525,7368.72,-13950.2,1.12838e-05,-9.09619e-05
3.286e-06,1.52234e-05,3.89472,279.656,7315.67,-13563.9,1.12838e-05,-9.05499e-05
3.296e-06,1.52623e-05,3.88623,279.786,7263.25,-13173,1.12838e-05,-9.01361e-05
3.306e-06,1.53011e-05,3.87756,279.915,7211.43,-12777.6,1.12838e-05,-8.97206e-05
3.316e-06,1.53399e-05,3.86869,280.043,7160.21,-12377.7,1.12838e-05,-8.93033e-05
3.326e-06,1.53785e-05,3.85962,280.17,7109.59,-11973.3,1.12838e-05,-8.88843e-05
3.336e-06,1.54171e-05,3.85037,280.296,7059.57,-11564.4,1.12838e-05,-8.84635e-05
3.346e-06,1.54555e-05,3.84093,280.421,7010.12,-11151.1,1.12838e-05,-8.80411e-05
3.356e-06,1.54939e-05,3.83129,280.545,6961.26,-10733.3,1.12838e-05,-8.76169e-05
3.366e-06,1.55321e-05,3.82145,280.668,6912.96,-10311.1,1.12838e-05,-8.71911e-05
3.376e-06,1.55703e-05,3.81143,280.79,6865.23,-9884.51,1.12838e-05,-8.67635e-05
3.386e-06,1.56084e-05,3.80121,280.911,6818.07,-9453.52,1.12838e-05,-8.63344e-05
3.396e-06,1.56463e-05,3.79079,281.031,6771.46,-9018.16,1.12838e-05,-8.59035e-05
3.406e-06,1.56842e-05,3.78018,281.15,6725.39,-8578.44,1.12838e-05,-8.5471e-05
3.416e-06,1.57219e-05,3.76938,281.269,6679.87,-8134.38,1.12838e-05,-8.50369e-05
3.426e-06,1.57596e-05,3.75837,281.386,6634.89,-7686,1.12838e-05,-8.46011e-05
3.436e-06,1.57971e-05,3.74717,281.502,6590.44,-7233.31,1.12838e-05,-8.41638e-05
3.446e-06,1.58345e-05,3.73578,281.618,6546.51,-6776.34,1.12838e-05,-8.37248e-05
3.456e-06,1.58718e-05,3.72418,281.732,6503.11,-6315.11,1.12838e-05,-8.32842e-05
3.466e-06,1.5909e-05,3.71239,281.846,6460.22,-5849.62,1.12838e-05,-8.2842e-05
3.476e-06,1.59461e-05,3.7004,281.959,6417.84,-5379.9,1.12838e-05,-8.23982e-05
3.486e-06,1.5983e-05,3.68821,282.071,6375.97,-4905.97,1.12838e-05,-8.19528e-05
3.496e-06,1.60198e-05,3.67582,282.182,6334.6,-4427.85,1.12838e-05,-8.15058e-05
3.506e-06,1.60565e-05,3.66324,282.292,6293.72,-3945.55,1.12838e-05,-8.10573e-05
3.516e-06,1.60931e-05,3.65045,282.401,6253.34,-3459.09,1.12838e-05,-8.06071e-05
3.526e-06,1.61295e-05,3.63746,282.51,6213.43,-2968.5,1.12838e-05,-8.01554e-05
3.536e-06,1.61658e-05,3.62427,282.617,6174.01,-2473.79,1.12838e-05,-7.97022e-05
3.546e-06,1.6202e-05,3.61087,282.724,6135.06,-1974.98,1.12838e-05,-7.92473e-05
3.556e-06,1.6238e-05,3.59728,282.83,6096.59,-1472.1,1.12838e-05,-7.87909e-05
3.566e-06,1.6274e-05,3.58348,282.935,6058.58,-965.154,1.12838e-05,-7.8333e-05
3.576e-06,1.63097e-05,3.56948,283.04,6021.03,-454.172,1.12838e-05,-7.78734e-05
3.586e-06,1.63453e-05,3.55527,283.143,5983.93,60.8276,1.12838e-05,-7.74124e-05
3.596e-06,1.63808e-05,3.54086,283.246,5947.29,579.825,1.12838e-05,-7.69497e-05
3.606e-06,1.64162e-05,3.52624,283.348,5911.1,1102.8,1.12838e-05,-7.64855e-05
3.616e-06,1.64513e-05,3.51142,283.449,5875.35,1629.73,1.12838e-05,-7.60198e-05
3.626e-06,1.64864e-05,3.4964,283.55,5840.04,2160.6,1.12838e-05,-7.55525e-05
3.636e-06,1.65213e-05,3.48116,283.65,5805.16,2695.38,1.12838e-05,-7.50836e-05
3.646e-06,1.6556e-05,3.46572,283.749,5770.71,3234.06,1.12838e-05,-7.46132e-05
3.656e-06,1.65906e-05,3.45007,283.847,5736.69,3776.6,1.12838e-05,-7.41412e-05
3.666e-06,1.6625e-05,3.43421,283.945,5703.09,4323,1.12838e-05,-7.36676e-05
3.676e-06,1.66593e-05,3.41815,284.042,5669.91,4873.23,1.12838e-05,-7.31925e-05
3.686e-06,1.66934e-05,3.40187,284.138,5637.15,5427.27,1.12838e-05,-7.27158e-05
3.696e-06,1.67273e-05,3.38539,284.234,5604.79,5985.09,1.12838e-05,-7.22375e-05
3.706e-06,1.67611e-05,3.36869,284.329,5572.84,6546.68,1.12838e-05,-7.17577e-05
3.716e-06,1.67947e-05,3.35178,284.423,5541.29,7112,1.12838e-05,-7.12762e-05
3.726e-06,1.68281e-05,3.33466,284.516,5510.14,7681.05,1.12838e-05,-7.07932e-05
3.736e-06,1.68614e-05,3.31733,284.609,5479.38,8253.8,1.12838e-05,-7.03086e-05
3.746e-06,1.68945e-05,3.29978,284.702,5449.02,8830.21,1.12838e-05,-6.98224e-05
3.756e-06,1.69274e-05,3.28202,284.793,5419.04,9410.28,1.12838e-05,-6.93345e-05
3.766e-06,1.69601e-05,3.26405,284.884,5389.45,9993.98,1.12838e-05,-6.88451e-05
3.776e-06,1.69926e-05,3.24586,284.975,5360.24,10581.3,1.12838e-05,-6.8354e-05
3.786e-06,1.7025e-05,3.22746,285.064,5331.4,11172.2,1.12838e-05,-6.78613e-05
3.796e-06,1.70572e-05,3.20884,285.153,5302.94,11766.6,1.12838e-05,-6.7367e-05
3.806e-06,1.70892e-05,3.19,285.242,5274.85,12364.6,1.12838e-05,-6.6871e-05
3.816e-06,1.7121e-05,3.17094,285.33,5247.12,12966.1,1.12838e-05,-6.63734e-05
3.826e-06,1.71526e-05,3.15167,285.417,5219.76,13571.1,1.12838e-05,-6.58741e-05
3.836e-06,1.7184e-05,3.13217,285.504,5192.76,14179.5,1.12838e-05,-6.53731e-05
3.846e-06,1.72153e-05,3.11246,285.591,5166.12,14791.4,1.12838e-05,-6.48705e-05
3.856e-06,1.72463e-05,3.09252,285.676,5139.83,15406.7,1.12838e-05,-6.43661e-05
3.866e-06,1.72771e-05,3.07236,285.761,5113.89,16025.4,1.12838e-05,-6.38601e-05
3.876e-06,1.73077e-05,3.05199,285.846,5088.3,16647.5,1.12838e-05,-6.33523e-05
3.886e-06,1.73381e-05,3.03138,285.93,5063.06,17272.9,1.12838e-05,-6.28428e-05
3.896e-06,1.73684e-05,3.01056,286.014,5038.16,17901.6,1.12838e-05,-6.23315e-05
3.906e-06,1.73984e-05,2.98951,286.097,5013.6,18533.6,1.12838e-05,-6.18185e-05
3.916e-06,1.74281e-05,2.96823,286.18,4989.37,19168.9,1.12838e-05,-6.13037e-05
3.926e-06,1.74577e-05,2.94673,286.262,4965.48,19807.4,1.12838e-05,-6.07871e-05
3.936e-06,1.74871e-05,2.925,286.343,4941.92,20449.2,1.12838e-05,-6.02688e-05
3.946e-06,1.75162e-05,2.90304,286.425,4918.69,21094.1,1.12838e-05,-5.97486e-05
3.956e-06,1.75451e-05,2.88085,286.505,4895.79,21742.2,1.12838e-05,-5.92265e-05
3.966e-06,1.75738e-05,2.85844,286.586,4873.21,22393.5,1.12838e-05,-5.87027e-05
3.976e-06,1.76023e-05,2.83579,286.665,4850.95,23047.8,1.12838e-05,-5.81769e-05
3.986e-06,1.76305e-05,2.81291,286.745,4829.01,23705.3,1.12838e-05,-5.76493e-05
3.996e-06,1.76586e-05,2.7898,286.824,4807.39,24365.8,1.12838e-05,-5.71197e-05
4.006e-06,1.76863e-05,2.76646,286.902,4786.08,25029.4,1.12838e-05,-5.65883e-05
4.016e-06,1.77139e-05,2.74288,286.98,4765.08,25695.9,1.12838e-05,-5.60549e-05
4.026e-06,1.77412e-05,2.71906,287.058,4744.4,26365.5,1.12838e-05,-5.55195e-05
4.036e-06,1.77683e-05,2.69501,287.135,4724.02,27038,1.12838e-05,-5.49822e-05
4.046e-06,1.77951e-05,2.67072,287.212,4703.94,27713.4,1.12838e-05,-5.44428e-05
4.056e-06,1.78217e-05,2.64619,287.289,4684.17,28391.8,1.12838e-05,-5.39015e-05
4.066e-06,1.7848e-05,2.62143,287.365,4664.7,29073,1.12838e-05,-5.3358e-05
4.076e-06,1.78741e-05,2.59642,287.441,4645.53,29757.1,1.12838e-05,-5.28126e-05
4.086e-06,1.78999e-05,2.57117,287.516,4626.66,30444,1.12838e-05,-5.2265e-05
4.096e-06,1.79255e-05,2.54568,287.592,4608.08,31133.7,1.12838e-05,-5.17153e-05
4.106e-06,1.79509e-05,2.51995,287.666,4589.79,31826.2,1.12838e-05,-5.11634e-05
4.116e-06,1.79759e-05,2.49397,287.741,4571.8,32521.4,1.12838e-05,-5.06094e-05
4.126e-06,1.80007e-05,2.46774,287.815,4554.1,33219.4,1.12838e-05,-5.00532e-05
4.136e-06,1.80253e-05,2.44126,287.889,4536.68,33920,1.12838e-05,-4.94948e-05
4.146e-06,1.80496e-05,2.41454,287.963,4519.55,34623.3,1.12838e-05,-4.89341e-05
4.156e-06,1.80736e-05,2.38757,288.036,4502.71,35329.2,1.12838e-05,-4.83712e-05
4.166e-06,1.80973e-05,2.36035,288.109,4486.15,36037.7,1.12838e-05,-4.78059e-05
4.176e-06,1.81208e-05,2.33287,288.182,4469.87,36748.8,1.12838e-05,-4.72384e-05
4.186e-06,1.8144e-05,2.30514,288.254,4453.87,37462.5,1.12838e-05,-4.66684e-05
4.196e-06,1.81669e-05,2.27715,288.326,4438.15,38178.7,1.12838e-05,-4.60961e-05
4.206e-06,1.81895e-05,2.24891,288.398,4422.71,38897.3,1.12838e-05,-4.55213e-05
4.216e-06,1.82119e-05,2.22041,288.47,4407.55,39618.5,1.12838e-05,-4.49441e-05
4.226e-06,1.82339e-05,2.19166,288.542,4392.66,40342,1.12838e-05,-4.43644e-05
4.236e-06,1.82557e-05,2.16264,288.613,4378.04,41068,1.12838e-05,-4.37821e-05
4.246e-06,1.82772e-05,2.13336,288.684,4363.7,41796.4,1.12838e-05,-4.31973e-05
4.256e-06,1.82984e-05,2.10381,288.755,4349.63,42527.1,1.12838e-05,-4.261e-05
4.266e-06,1.83192e-05,2.074,288.826,4335.83,43260.1,1.12838e-05,-4.20199e-05
4.276e-06,1.83398e-05,2.04393,288.896,4322.3,43995.4,1.12838e-05,-4.14272e-05
4.286e-06,1.83601e-05,2.01358,288.967,4309.03,44733,1.12838e-05,-4.08318e-05
4.296e-06,1.83801e-05,1.98297,289.037,4296.04,45472.8,1.12838e-05,-4.02337e-05
4.306e-06,1.83998e-05,1.95208,289.107,4283.31,46214.9,1.12838e-05,-3.96328e-05
4.316e-06,1.84191e-05,1.92093,289.177,4270.85,46959.1,1.12838e-05,-3.9029e-05
4.326e-06,1.84382e-05,1.88949,289.247,4258.65,47705.4,1.12838e-05,-3.84224e-05
4.336e-06,1.84569e-05,1.85778,289.317,4246.71,48453.9,1.12838e-05,-3.78129e-05
4.346e-06,1.84754e-05,1.82579,289.386,4235.05,49204.4,1.12838e-05,-3.72004e-05
4.356e-06,1.84935e-05,1.79353,289.456,4223.64,49957,1.12838e-05,-3.6585e-05
4.366e-06,1.85112e-05,1.76098,289.525,4212.5,50711.6,1.12838e-05,-3.59665e-05
4.376e-06,1.85287e-05,1.72814,289.594,4201.61,51468.3,1.12838e-05,-3.53449e-05
4.386e-06,1.85458e-05,1.69502,289.664,4190.99,52226.9,1.12838e-05,-3.47201e-05
4.396e-06,1.85626e-05,1.66162,289.733,4180.63,52987.4,1.12838e-05,-3.40922e-05
4.406e-06,1.8579e-05,1.62792,289.802,4170.54,53749.9,1.12838e-05,-3.34611e-05
4.416e-06,1.85951e-05,1.59393,289.871,4160.7,54514.2,1.12838e-05,-3.28266e-05
4.426e-06,1.86109e-05,1.55965,289.94,4151.12,55280.4,1.12838e-05,-3.21889e-05
4.436e-06,1.86263e-05,1.52507,290.01,4141.81,56048.3,1.12838e-05,-3.15477e-05
4.446e-06,1.86414e-05,1.4902,290.079,4132.75,56818.1,1.12838e-05,-3.09031e-05
4.456e-06,1.86561e-05,1.45502,290.148,4123.95,57589.7,1.12838e-05,-3.0255e-05
4.466e-06,1.86705e-05,1.41954,290.217,4115.42,58362.9,1.12838e-05,-2.96034e-05
4.476e-06,1.86845e-05,1.38376,290.286,4107.14,59137.9,1.12838e-05,-2.89481e-05
4.486e-06,1.86982e-05,1.34767,290.356,4099.13,59914.5,1.12838e-05,-2.82892e-05
4.496e-06,1.87115e-05,1.31127,290.425,4091.37,60692.8,1.12838e-05,-2.76266e-05
4.506e-06,1.87244e-05,1.27456,290.494,4083.88,61472.6,1.12838e-05,-2.69601e-05
4.516e-06,1.8737e-05,1.23753,290.564,4076.64,62254,1.12838e-05,-2.62898e-05
4.526e-06,1.87491e-05,1.20019,290.633,4069.67,63037,1.12838e-05,-2.56156e-05
4.536e-06,1.8761e-05,1.16253,290.703,4062.96,63821.5,1.12838e-05,-2.49374e-05
4.546e-06,1.87724e-05,1.12454,290.773,4056.52,64607.5,1.12838e-05,-2.42552e-05
4.556e-06,1.87834e-05,1.08623,290.843,4050.34,65394.9,1.12838e-05,-2.35688e-05
4.566e-06,1.87941e-05,1.0476,290.913,4044.42,66183.7,1.12838e-05,-2.28782e-05
4.576e-06,1.88044e-05,1.00863,290.983,4038.76,66974,1.12838e-05,-2.21834e-05
4.586e-06,1.88143e-05,0.96933,291.054,4033.37,67765.5,1.12838e-05,-2.14842e-05
4.596e-06,1.88238e-05,0.929693,291.125,4028.25,68558.5,1.12838e-05,-2.07807e-05
4.606e-06,1.88329e-05,0.889718,291.195,4023.39,69352.7,1.12838e-05,-2.00726e-05
4.616e-06,1.88416e-05,0.8494,291.267,4018.81,70148.1,1.12838e-05,-1.936e-05
4.626e-06,1.88499e-05,0.808736,291.338,4014.49,70944.8,1.12838e-05,-1.86427e-05
4.636e-06,1.88578e-05,0.767724,291.41,4010.44,71742.7,1.12838e-05,-1.79207e-05
4.646e-06,1.88652e-05,0.72636,291.482,4006.67,72541.8,1.12838e-05,-1.71938e-05
4.656e-06,1.88723e-05,0.68464,291.554,4003.17,73342,1.12838e-05,-1.64621e-05
4.666e-06,1.88789e-05,0.642562,291.626,3999.94,74143.3,1.12838e-05,-1.57254e-05
4.676e-06,1.88851e-05,0.600122,291.699,3996.99,74945.6,1.12838e-05,-1.49836e-05
4.686e-06,1.88909e-05,0.557316,291.772,3994.32,75749,1.12838e-05,-1.42366e-05
4.696e-06,1.88963e-05,0.51414,291.846,3991.93,76553.5,1.12838e-05,-1.34844e-05
4.706e-06,1.89012e-05,0.470591,291.92,3989.82,77358.9,1.12838e-05,-1.27268e-05
4.716e-06,1.89057e-05,0.426665,291.994,3988,78165.2,1.12838e-05,-1.19637e-05
4.726e-06,1.89097e-05,0.382358,292.069,3986.46,78972.5,1.12838e-05,-1.11951e-05
4.736e-06,1.89133e-05,0.337666,292.144,3985.21,79780.6,1.12838e-05,-1.04208e-05
4.746e-06,1.89165e-05,0.292585,292.22,3984.25,80589.6,1.12838e-05,-9.6407e-06
4.756e-06,1.89192e-05,0.247111,292.296,3983.58,81399.4,1.12838e-05,-8.85474e-06
4.766e-06,1.89214e-05,0.201239,292.372,3983.21,82210,1.12838e-05,-8.06278e-06
4.776e-06,1.89232e-05,0.154965,292.449,3983.13,83021.4,1.12838e-05,-7.26472e-06
4.786e-06,1.89245e-05,0.108284,292.527,3983.36,83833.5,1.12838e-05,-6.46043e-06
4.796e-06,1.89254e-05,0.0611923,292.605,3983.89,84646.2,1.12838e-05,-5.64979e-06
4.806e-06,1.89257e-05,0.0136846,292.684,3984.73,85459.7,1.12838e-05,-4.83268e-06
4.816e-06,1.89256e-05,-0.0342438,292.763,3985.87,86273.7,1.12838e-05,-4.00897e-06
4.826e-06,1.89251e-05,-0.0825979,292.844,3987.33,87088.4,1.12838e-05,-3.17854e-06
4.836e-06,1.8924e-05,-0.131383,292.924,3989.11,87903.6,1.12838e-05,-2.34125e-06
4.846e-06,1.89224e-05,-0.180604,293.006,3991.2,88719.3,1.12838e-05,-1.49697e-06
4.856e-06,1.89204e-05,-0.230266,293.088,3993.62,89535.6,1.12838e-05,-6.45558e-07
4.866e-06,1.89178e-05,-0.280375,293.171,3996.37,90352.3,1.12838e-05,2.13131e-07
4.876e-06,1.89148e-05,-0.330936,293.254,3999.44,91169.4,1.12838e-05,1.07924e-06
4.886e-06,1.89112e-05,-0.381956,293.339,4002.86,91986.9,1.12838e-05,1.95292e-06
4.896e-06,1.89071e-05,-0.433439,293.424,4006.61,92804.8,1.12838e-05,2.83433e-06
4.906e-06,1.89025e-05,-0.485393,293.51,4010.71,93623.1,1.12838e-05,3.72362e-06
4.916e-06,1.88974e-05,-0.537822,293.597,4015.16,94441.6,1.12838e-05,4.62096e-06
4.926e-06,1.88918e-05,-0.590735,293.685,4019.96,95260.4,1.12838e-05,5.52651e-06
4.936e-06,1.88856e-05,-0.644136,293.774,4025.12,96079.5,1.12838e-05,6.44044e-06
4.946e-06,1.88789e-05,-0.698033,293.863,4030.65,96898.8,1.12838e-05,7.36293e-06
4.956e-06,1.88716e-05,-0.752433,293.954,4036.54,97718.2,1.12838e-05,8.29416e-06
4.966e-06,1.88638e-05,-0.807343,294.046,4042.81,98537.8,1.12838e-05,9.2343e-06
4.976e-06,1.88555e-05,-0.862769,294.139,4049.47,99357.5,1.12838e-05,1.01836e-05
4.986e-06,1.88466e-05,-0.91872,294.233,4056.51,100177,1.12838e-05,1.11421e-05
4.996e-06,1.88371e-05,-0.975203,294.329,4063.95,100997,1.12838e-05,1.21102e-05
5.006e-06,1.88271e-05,-1.03223,294.425,4071.79,101817,1.12838e-05,1.3088e-05
5.016e-06,1.88165e-05,-1.0898,294.523,4080.03,102637,1.12838e-05,1.40757e-05
5.026e-06,1.88053e-05,-1.14792,294.622,4088.69,103456,1.12838e-05,1.50736e-05
5.036e-06,1.87935e-05,-1.20661,294.722,4097.78,104276,1.12838e-05,1.60818e-05
5.046e-06,1.87811e-05,-1.26588,294.824,4107.29,105096,1.12838e-05,1.71006e-05
5.056e-06,1.87682e-05,-1.32572,294.928,4117.25,105915,1.12838e-05,1.81302e-05
5.066e-06,1.87546e-05,-1.38616,295.032,4127.65,106734,1.12838e-05,1.91709e-05
5.076e-06,1.87405e-05,-1.4472,295.139,4138.51,107553,1.12838e-05,2.0223e-05
5.086e-06,1.87257e-05,-1.50885,295.247,4149.83,108372,1.12838e-05,2.12866e-05
5.096e-06,1.87103e-05,-1.57112,295.356,4161.63,109191,1.12838e-05,2.23621e-05
5.106e-06,1.86943e-05,-1.63402,295.467,4173.91,110009,1.12838e-05,2.34496e-05
5.116e-06,1.86776e-05,-1.69756,295.58,4186.69,110827,1.12838e-05,2.45496e-05
5.126e-06,1.86603e-05,-1.76176,295.695,4199.98,111644,1.12838e-05,2.56623e-05
5.136e-06,1.86424e-05,-1.82662,295.812,4213.78,112461,1.12838e-05,2.67879e-05
5.146e-06,1.86238e-05,-1.89215,295.931,4228.11,113278,1.12838e-05,2.79269e-05
5.156e-06,1.86045e-05,-1.95837,296.051,4242.98,114094,1.12838e-05,2.90794e-05
5.166e-06,1.85846e-05,-2.02529,296.174,4258.4,114910,1.12838e-05,3.02459e-05
5.176e-06,1.8564e-05,-2.09293,296.299,4274.39,115725,1.12838e-05,3.14267e-05
5.186e-06,1.85427e-05,-2.16129,296.427,4290.96,116539,1.12838e-05,3.2622e-05
5.196e-06,1.85208e-05,-2.23039,296.556,4308.12,117353,1.12838e-05,3.38323e-05
5.206e-06,1.84981e-05,-2.30024,296.688,4325.9,118166,1.12838e-05,3.5058e-05
5.216e-06,1.84748e-05,-2.37085,296.823,4344.29,118979,1.12838e-05,3.62994e-05
5.226e-06,1.84507e-05,-2.44225,296.96,4363.33,119791,1.12838e-05,3.75569e-05
5.236e-06,1.84259e-05,-2.51445,297.1,4383.02,120602,1.12838e-05,3.88309e-05
5.246e-06,1.84004e-05,-2.58746,297.243,4403.39,121413,1.12838e-05,4.01218e-05
5.256e-06,1.83742e-05,-2.6613,297.388,4424.45,122222,1.12838e-05,4.14301e-05
5.266e-06,1.83472e-05,-2.73599,297.537,4446.22,123031,1.12838e-05,4.27562e-05
5.276e-06,1.83194e-05,-2.81154,297.688,4468.72,123839,1.12838e-05,4.41006e-05
5.286e-06,1.8291e-05,-2.88797,297.843,4491.98,124646,1.12838e-05,4.54637e-05
5.296e-06,1.82617e-05,-2.9653,298.001,4516.01,125452,1.12838e-05,4.68461e-05
5.306e-06,1.82316e-05,-3.04355,298.163,4540.83,126257,1.12838e-05,4.82482e-05
5.316e-06,1.82008e-05,-3.12273,298.328,4566.48,127062,1.12838e-05,4.96705e-05
5.326e-06,1.81692e-05,-3.20288,298.497,4592.97,127865,1.12838e-05,5.11137e-05
5.336e-06,1.81368e-05,-3.28401,298.67,4620.33,128667,1.12838e-05,5.25782e-05
5.346e-06,1.81035e-05,-3.36614,298.847,4648.59,129468,1.12838e-05,5.40647e-05
5.356e-06,1.80694e-05,-3.4493,299.028,4677.77,130268,1.12838e-05,5.55738e-05
5.366e-06,1.80345e-05,-3.53351,299.214,4707.91,131067,1.12838e-05,5.71061e-05
5.376e-06,1.79988e-05,-3.61879,299.404,4739.03,131865,1.12838e-05,5.86621e-05
5.386e-06,1.79621e-05,-3.70517,299.599,4771.18,132661,1.12838e-05,6.02427e-05
5.396e-06,1.79246e-05,-3.79267,299.798,4804.38,133456,1.12838e-05,6.18485e-05
5.406e-06,1.78863e-05,-3.88133,300.003,4838.66,134250,1.12838e-05,6.34802e-05
5.416e-06,1.7847e-05,-3.97117,300.213,4874.08,135043,1.12838e-05,6.51385e-05
5.426e-06,1.78068e-05,-4.06222,300.428,4910.66,135834,1.12838e-05,6.68243e-05
5.436e-06,1.77658e-05,-4.15452,300.65,4948.45,136624,1.12838e-05,6.85384e-05
5.446e-06,1.77238e-05,-4.24808,300.877,4987.49,137413,1.12838e-05,7.02815e-05
5.456e-06,1.76808e-05,-4.34296,301.11,5027.82,138200,1.12838e-05,7.20546e-05
5.466e-06,1.76369e-05,-4.43917,301.35,5069.51,138986,1.12838e-05,7.38585e-05
5.476e-06,1.7592e-05,-4.53676,301.597,5112.59,139770,1.12838e-05,7.56942e-05
5.486e-06,1.75461e-05,-4.63577,301.851,5157.12,140552,1.12838e-05,7.75627e-05
5.496e-06,1.74993e-05,-4.73623,302.112,5203.16,141333,1.12838e-05,7.94649e-05
5.506e-06,1.74514e-05,-4.83818,302.381,5250.76,142113,1.12838e-05,8.1402e-05
5.516e-06,1.74025e-05,-4.94167,302.658,5300,142891,1.12838e-05,8.3375e-05
5.526e-06,1.73526e-05,-5.04674,302.943,5350.93,143667,1.12838e-05,8.53851e-05
5.536e-06,1.73016e-05,-5.15343,303.237,5403.64,144442,1.12838e-05,8.74335e-05
5.546e-06,1.72495e-05,-5.2618,303.541,5458.18,145215,1.12838e-05,8.95213e-05
