node_index,r_m,z_m,pressure_re_pa,pressure_im_pa,pressure_abs_pa,pressure_phase_rad,grad_p_abs_pa_per_m,velocity_abs_m_s,gorkov_potential_j,gorkov_force_r_n,gorkov_force_z_n,gorkov_force_abs_n,candidate_marker,candidate_score
315,0.0042149085558147621,0.036139464443574708,0,-9408.7128425749106,9408.7128425749106,-1.5707963267948966,16357789.632134968,0.026086403587290953,4.7001303407758442e-16,3.8074278149704862e-14,8.1397435328804344e-14,8.9862078402004363e-14,0,0
316,0.019728724886775219,0.025893884840422651,0,-6811.4369323679321,6811.4369323679321,-1.5707963267948966,11843057.942587029,0.018886585299463507,2.4636963243528729e-16,-1.5116041962126796e-14,4.9181223937578067e-15,1.5895994856590769e-14,0,0
317,0.021565531364965179,0.01973595330215774,0,23312.297028355621,23312.297028355621,1.5707963267948966,10667575.186431007,0.017011997211672764,2.5222884262660159e-16,3.1878997633662484e-14,-2.8785668866787472e-15,3.2008696278482536e-14,0,0
318,0.0091037126188341262,0.029946948145711159,0,39131.130564327716,39131.130564327716,1.5707963267948966,3988406.5520591717,0.0063604671124280572,1.8584062692540958e-16,4.584215264421905e-14,-2.4212338964770555e-14,5.1843421156409287e-14,0,0
319,0.018065497611156549,0.02211471875012784,0,-11268.877848814607,11268.877848814607,-1.5707963267948966,8683965.9818240181,0.013848658433358287,1.430220108211523e-16,-8.3477815270461388e-14,2.0446732138718573e-14,8.5945415802599872e-14,0,0
320,0.018950226353734521,0.021897363678370491,0,-2290.3173559305151,2290.3173559305151,-1.5707963267948966,11412725.775804756,0.018200317849414963,2.24875230441411e-16,-5.1446846935818281e-14,1.598366051213564e-14,5.3872585449416838e-14,0,0
321,0.034971199510218161,0.03120518709010621,0,7297.8358359227304,7297.8358359227304,1.5707963267948966,4295582.2023026925,0.0068503320736878117,3.7291082147443468e-17,-8.2752505838784666e-15,2.9050013896980917e-15,8.7703366697139254e-15,0,0
322,0.040250347957657813,0.029215415577179771,-0,34715.085210382204,34715.085210382204,1.5707963267948966,1200401.1117855327,0.0019143263590548534,1.2718134107722076e-16,7.254695351542169e-16,8.3901164861807711e-16,1.1091648177587042e-15,0,0
323,0.03998350011309891,0.034751066400934373,-0,21198.360635068042,21198.360635068042,1.5707963267948966,3185379.2899139938,0.0050798482927090563,6.3973601323894486e-17,8.1102336921769216e-16,6.109454834753738e-15,6.1630509719872547e-15,0,0
324,0.00056436826267993942,0.02761280849763189,0,-129892.48197035586,129892.48197035586,-1.5707963267948966,7952065.0880468311,0.012681467600712837,1.8547191569276807e-15,3.7424296837314316e-14,3.9418612117243425e-14,5.4354438411385547e-14,4,0.44644049989634504
325,0,0.02796624659642909,0,-131681.6888852632,131681.6888852632,-1.5707963267948966,7070532.7149052303,0.01127565362595317,1.8803372433452856e-15,6.5617619023038836e-14,5.2195405273705049e-14,8.3845287631082679e-14,8,0.42510844833392336
326,0.01170777964625353,0.029636334883442389,0,21883.723595625623,21883.723595625623,1.5707963267948966,12782338.585741915,0.020384492687325579,3.3095950753690636e-16,-7.1252798873321251e-14,-2.7095026246218491e-14,7.6230583065887931e-14,0,0
327,0.01106426523052997,0.02928657953773323,0,28530.806066813231,28530.806066813231,1.5707963267948966,9990972.1573932748,0.015932992035497372,2.5614896465660675e-16,-9.403575286200904e-14,-3.5658800036011984e-14,1.0056974115673726e-13,0,0
328,0.011723447038767199,0.028943997190727079,0,20439.644459209121,20439.644459209121,1.5707963267948966,12470455.123865176,0.019887119995679332,3.1107054070031674e-16,-7.4270222241553595e-14,-3.3434642407168934e-14,8.1449009967617295e-14,0,0
329,0.046516948667064843,0.061764705882352867,0,8368.7775808815459,8368.7775808815459,1.5707963267948966,555784.01135185489,0.0008863303877564107,7.7789199197886545e-18,-7.5028539087094637e-16,2.7465557956469434e-16,7.9897675506887368e-16,0,0
330,0.04665672256648664,0.067368624841778427,-0,-703.93986283454137,703.93986283454137,-1.5707963267948966,1592987.673672535,0.0025403994243431171,4.4218452402005562e-18,-1.1432588898586848e-15,-3.1329033896039102e-16,1.1854078309707715e-15,0,0
331,0.024765269284621659,0.026581049707097602,0,21802.650014498195,21802.650014498195,1.5707963267948966,5510804.7131565409,0.008788294694518816,1.0149164007497286e-16,1.4866862574612601e-14,2.8305436437757359e-14,3.1972196276520307e-14,0,0
332,0.011077563289767851,0.029930880898383649,0,29819.67996498679,29819.67996498679,1.5707963267948966,10550805.379650194,0.016825779857433769,2.837374274207161e-16,-8.8814011589938009e-14,-3.0505344942344119e-14,9.3906893914925344e-14,0,0
333,0.007831393385863944,0.026002088832669131,0,21656.466439884513,21656.466439884513,1.5707963267948966,12577284.337330526,0.02005748469898223,3.2097943443638323e-16,2.5845324849450779e-13,-7.0614820579179816e-15,2.585496977105525e-13,0,0
334,0.0079530355921640199,0.02526593880962023,0,24266.32253349739,24266.32253349739,1.5707963267948966,11395383.109048966,0.018172660823958256,2.8458190934807468e-16,2.3045487005170095e-13,-1.1836626153071397e-14,2.3075864631522248e-13,0,0
335,0.0085435630914660714,0.025794591031333781,0,28905.981571039134,28905.981571039134,1.5707963267948966,7160678.9849593975,0.011419413390286012,1.7477014600928161e-16,1.4049514839809122e-13,-1.3806466213352138e-15,1.4050193204541593e-13,0,0
336,0.02543544661706873,0.088408919015332321,-0,19550.060903677324,19550.060903677324,1.5707963267948966,1636652.2122542253,0.0026100329629513614,4.4161462710680972e-17,9.874255826063037e-16,-5.4397396309273275e-16,1.1273495259715206e-15,0,0
337,0.02984197997877483,0.091972228207200801,-0,8570.8231062359991,8570.8231062359991,1.5707963267948966,2583834.7434680769,0.0041205417991535456,1.9099590733782962e-17,1.8487854472392399e-15,3.2513888205302608e-16,1.8771582039205668e-15,0,0
338,0.024281786528904881,0.094793156837224668,-0,3888.0316225997267,3888.0316225997267,1.5707963267948966,726730.64404237096,0.0011589456342254512,2.4738050976418503e-18,1.2832625345520096e-15,-3.4888538598555339e-16,1.3298435040030598e-15,0,0
339,0.019010445635190679,0.01776270858611545,0,-18556.702592838246,18556.702592838246,-1.5707963267948966,13983030.792855365,0.022299283267426015,3.7238765389364842e-16,2.2284459727788303e-14,-3.5728142579037802e-15,2.2569052861848218e-14,0,0
340,0.02,0.01666666666666667,0,-9549.9661006616407,9549.9661006616407,-1.5707963267948966,11572994.700558523,0.018455904939581144,2.4011425602116939e-16,4.5790822689545024e-14,-4.3115394867618998e-14,6.2894647762556534e-14,0,0
341,0.04490573291891508,0.01470588235294115,-0,3077.6460257672443,3077.6460257672443,1.5707963267948966,2076453.7882363561,0.0033114016482936656,8.4061397896878438e-18,-1.7157401621407852e-15,5.0232240577816514e-16,1.7877617579894844e-15,0,0
342,0.044905732918915087,0.020588235294117609,-0,15386.011980560894,15386.011980560894,1.5707963267948966,924838.96504022309,0.0014748766818651713,2.5968319343298854e-17,-8.4786067203844558e-16,-5.0854076438147968e-15,5.1556026440135443e-15,0,0
343,0.039330582441681382,0.01816613588195019,0,-2314.896284324092,2314.896284324092,-1.5707963267948966,3478233.3987589087,0.0055468741346673739,2.1391275836850016e-17,9.2077118237428069e-15,-5.1773496575240958e-15,1.0563470381714428e-14,0,0
344,0.0086102957789694519,0.032294128494446309,0,45357.706003331172,45357.706003331172,1.5707963267948966,4047198.1980745173,0.0064542244378373876,2.410891392829665e-16,5.7685212975155049e-14,3.8751751142082748e-15,5.7815229638519776e-14,0,0
345,0.0072232740120655101,0.032875175239613807,0,35574.716721154022,35574.716721154022,1.5707963267948966,12520254.066557869,0.019966536307205303,4.0093674342307357e-16,1.819966467397027e-13,5.4269967229738275e-14,1.8991579388669337e-13,0,0
346,0.021396109066847541,0.021630086644703381,0,27015.129295335919,27015.129295335919,1.5707963267948966,9781459.6909529567,0.015598874353399662,2.4030275365527893e-16,2.363946740002096e-14,6.3124737391042775e-15,2.4467769486888971e-14,0,0
347,0.0081416315284128134,0.02231737993023878,0,36231.975531129618,36231.975531129618,1.5707963267948966,7694890.705484936,0.012271341606511119,2.3781599411904345e-16,1.2025912092727196e-13,-8.9188520076229379e-15,1.2058939458896915e-13,0,0
348,0.0082093752983081365,0.021520249098133049,0,39453.710676569804,39453.710676569804,1.5707963267948966,5738179.795766565,0.0091508985856341828,2.1777634851989278e-16,8.7361091239094077e-14,-9.2161452751927879e-15,8.7845874099008074e-14,0,0
349,0.014088764182955,0.032491405108424243,0,-6481.7338567366178,6481.7338567366178,-1.5707963267948966,13315949.682287628,0.021235463065120537,3.0973919793305094e-16,6.4053347355595928e-14,3.4308044015078943e-14,7.2662735921497084e-14,0,0
350,0.0007102209747653597,0.019721059990422118,0,-62877.585611171322,62877.585611171322,-1.5707963267948966,10197989.217535036,0.016263130196077665,5.8821050001391241e-16,-1.8782930544192397e-14,-1.9394117424868903e-13,1.9484860160850094e-13,0,0
351,0.015931683611134381,0.015516607614623489,0,-43802.328718861987,43802.328718861987,-1.5707963267948966,4184844.0333249322,0.0066737336069367477,2.2869128772074353e-16,2.6549245217613451e-14,1.9199843926745915e-14,3.2764255346892484e-14,0,0
352,0.0091993831735157697,0.026356854082147382,0,31833.114086472156,31833.114086472156,1.5707963267948966,2669344.2017405028,0.0042569070593255565,1.1712659954171588e-16,5.057219327509975e-14,-2.7586393371560337e-15,5.0647377263255685e-14,0,0
353,0.007712005898804739,0.01099125058332049,0,18314.219685676941,18314.219685676941,1.5707963267948966,12919082.581654048,0.020602563658142753,3.221655728109437e-16,1.8869799573613282e-13,3.6093051600123769e-14,1.9211882252565156e-13,0,0
354,0.0050424223028057279,0.010423767051988881,0,-32663.143856701183,32663.143856701183,-1.5707963267948966,21822285.459061597,0.034800847699118689,9.3058247432685057e-16,1.9058510364866828e-13,2.5788285423548021e-14,1.923219108626472e-13,0,0
355,0.0012260825563278311,0.01650483217802827,0,-54178.158274535992,54178.158274535992,-1.5707963267948966,10136437.686285572,0.016164971574301842,4.8068607966928707e-16,-7.3556872539368548e-14,1.1781961687615816e-13,1.388959164936738e-13,0,0
356,0.001707640127248212,0.016948290066779548,0,-47451.226285629673,47451.226285629673,-1.5707963267948966,11944408.178995349,0.019048212464873489,4.7870368227325909e-16,-9.1740668610704686e-14,7.6198228589180113e-14,1.1925820859491425e-13,0,0
357,0.020478918054564518,0.032623754794762413,0,-17691.274844539308,17691.274844539308,-1.5707963267948966,8168993.4505624063,0.013027411700824906,1.4731971355523411e-16,1.6812346430223757e-14,9.2553246793308099e-15,1.9191561359349778e-14,0,0
358,0.01234351401201259,0.01253937230300246,0,9602.2690386529121,9602.2690386529121,1.5707963267948966,13125170.576757932,0.020931220202558398,3.0624451224549498e-16,-7.8445242578362632e-14,-5.1750133474513954e-14,9.3977297246772145e-14,0,0
359,0.01711908577503897,0.014884384959493849,0,-46801.278542371983,46801.278542371983,-1.5707963267948966,1150853.2709170135,0.001835310489377945,2.2892494117075072e-16,-1.7195645377919313e-14,6.0578820941287388e-15,1.8231515445226254e-14,0,0
360,0.015772720901013761,0.022035675148219209,0,-19888.566125235982,19888.566125235982,-1.5707963267948966,2749120.9628504468,0.0043841301642805553,5.3946101270722735e-17,2.83170864366278e-14,1.6150301970552026e-14,3.259892081034995e-14,0,0
361,0.0018640001857033251,0.01005790830691106,0,-96298.621663338417,96298.621663338417,-1.5707963267948966,14895255.154236561,0.023754042950017845,1.3416803865310341e-15,1.1369820364508419e-13,7.0528517810476362e-14,1.337966865683217e-13,0,0
362,0.0096804896067239701,0.030445223155270661,0,40583.185593988477,40583.185593988477,1.5707963267948966,3899298.8927050289,0.0062183636609895749,1.9660708018784944e-16,-2.2290793338720024e-14,-2.9102797049595299e-14,3.6658590586374946e-14,0,0
363,0.0041158312102992298,0.030072326083865189,0,-46943.679544705905,46943.679544705905,-1.5707963267948966,26714763.139602177,0.042603072216401291,1.4572065604834858e-15,1.9107631719923078e-13,1.3591949467798313e-13,2.3448724491523916e-13,0,0
364,0.01298705106557641,0.01462372789920427,0,-8411.6251235658237,8411.6251235658237,-1.5707963267948966,15331002.247493004,0.024448945794002697,4.1213429056890762e-16,6.0513528079909404e-15,-1.7655827475259796e-14,1.8664059436331596e-14,0,0
365,0.01373579650716924,0.01406151327869124,0,-17627.297417297421,17627.297417297421,-1.5707963267948966,14433639.306293333,0.023017886196413422,3.9096181430324158e-16,3.3661545016692434e-14,-5.8636943070388966e-15,3.416844339207175e-14,0,0
366,0.01365695110033,0.015174878108978671,0,-19777.332755264328,19777.332755264328,-1.5707963267948966,14394856.652611775,0.022956037989603394,3.9735764100893514e-16,5.1972513004697093e-14,-1.0225175877286905e-15,5.198257063901922e-14,0,0
367,0.015055473369566469,0.022161950363378539,0,-16715.168421546914,16715.168421546914,-1.5707963267948966,5981641.4734993232,0.0095391563959008607,9.0534719698835674e-17,7.056422874635265e-14,1.2491963772845071e-14,7.1661422937795866e-14,0,0
368,0.0014577363550297979,0.019350068304879609,0,-53859.476551722153,53859.476551722153,-1.5707963267948966,12346303.041252764,0.019689129838936656,5.6269488798586376e-16,-7.5612182062927703e-14,-1.608762581851321e-13,1.7775931065338494e-13,0,0
369,0.001405389232473232,0.020133390840396361,0,-60422.478657604894,60422.478657604894,-1.5707963267948966,13863068.862330724,0.022107975309251234,7.0877139937785826e-16,-6.5177851465372002e-14,-2.1514871119134538e-13,2.2480462684059473e-13,0,0
370,0.016870786990594289,0.02675211839747383,0,-29058.229936655011,29058.229936655011,-1.5707963267948966,3791107.5228484147,0.0060458266738897381,1.1212488912226018e-16,-1.6690524776632889e-14,-1.9239337029759173e-14,2.5470094359151065e-14,0,0
371,0.01348142066965231,0.025312719446488469,0,-2446.0619422541326,2446.0619422541326,-1.5707963267948966,11852450.524815783,0.018901564015797206,2.4257134408157492e-16,5.1000871225657005e-14,-2.0016933522326795e-14,5.4788379182207047e-14,0,0
372,0.01418423218309864,0.025543037155121719,0,-10664.901681360201,10664.901681360201,-1.5707963267948966,10563397.726137862,0.016845861362329944,2.0395456530314338e-16,6.9514658749976064e-14,-3.1891394950234014e-14,7.6481035904317063e-14,0,0
373,0.013789638279975701,0.026151020614415751,0,-7077.2131983148429,7077.2131983148429,-1.5707963267948966,11808498.066453533,0.01883147132031231,2.4534376690429403e-16,5.6114805690035005e-14,-2.4846747355271396e-14,6.1369636399176023e-14,0,0
374,0.0344970758539343,0.041766187164595903,0,-30937.931451524702,30937.931451524702,-1.5707963267948966,1943593.9066308427,0.0030995248256872384,1.0554622591663655e-16,1.7513109770370202e-15,5.5695838031774577e-15,5.8384376231066335e-15,0,0
375,0.0089116054521059841,0.01445734366224273,0,35228.074603747671,35228.074603747671,1.5707963267948966,2698835.5712527311,0.0043039380937586304,1.4095704884077212e-16,5.9631964479692316e-15,-2.1032878122767298e-14,2.1861877183907516e-14,0,0
376,0.0090770422184331782,0.013832961305800411,0,33574.34000319284,33574.34000319284,1.5707963267948966,2139913.9451699639,0.0034126040297102101,1.2452577987495768e-16,2.1603557242276179e-15,-2.4723569152715837e-14,2.4817776058791511e-14,0,0
377,0.0048602705296967169,0.061827863637732662,-0,-20977.187455410683,20977.187455410683,-1.5707963267948966,8766091.5138001572,0.013979627214601312,1.7788307559067906e-16,9.8628104609929259e-14,-2.9508216204079362e-14,1.0294774326081092e-13,0,0
378,0.012470647162579399,0.02867535818056826,0,10112.205763156291,10112.205763156291,1.5707963267948966,13829651.965527376,0.022054684083709704,3.3999013461443901e-16,-3.0531623451675231e-14,-3.1232025303970957e-14,4.3676302901948641e-14,0,0
379,0.01240684409898964,0.029425282777736331,0,12009.878414728717,12009.878414728717,1.5707963267948966,14165325.016869986,0.022589994959300041,3.605188906722815e-16,-3.170510154914693e-14,-2.790299011142112e-14,4.2234941948578361e-14,0,0
380,0.0032697597223372808,0.032377779817525022,0,-45124.775720974103,45124.775720974103,-1.5707963267948966,22653105.022071175,0.036125787982389447,1.0945272472886231e-15,3.2540203212755459e-14,2.1694884081827651e-13,2.1937562389089928e-13,0,0
381,0.0035974366317135802,0.031607982455530682,0,-45208.461268835941,45208.461268835941,-1.5707963267948966,24561713.246705104,0.03916951977974753,1.2505154459826575e-15,8.1691141196671373e-14,2.1840527307121885e-13,2.3318298792006283e-13,0,0
382,0.013840743470364949,0.028852963683527511,0,-9289.8335763008654,9289.8335763008654,-1.5707963267948966,13634484.564667087,0.021743443035840842,3.2910734160594861e-16,5.2343003526059559e-14,-2.3643785337813001e-14,5.7435342805886214e-14,0,0
383,0.033776831084859071,0.075067469250157975,-0,5635.3703627207897,5635.3703627207897,1.5707963267948966,1747168.4875808766,0.0027862775672634001,8.5435876937862163e-18,2.6040453631008973e-16,6.920158095795072e-17,2.6944272366859833e-16,0,0
384,0.019785942115175481,0.090060846516097637,-0,-15054.638837957822,15054.638837957822,-1.5707963267948966,3836187.4889214081,0.0061177174497908573,4.8797624511697677e-17,6.8843167883991373e-15,-4.006472441825215e-16,6.8959651867817062e-15,0,0
385,0.018658618730664541,0.01857496652236006,0,-18406.767640432132,18406.767640432132,-1.5707963267948966,12767974.767403763,0.020361586147343708,3.1583201857030087e-16,-3.8901793473185904e-14,4.7597489677083163e-14,6.1472518729839333e-14,0,0
386,0.022972471328915469,0.029940837240980279,0,70.85462524040301,70.85462524040301,1.5707963267948966,5945838.5292003537,0.0094820600475799717,6.0889621279646289e-17,3.3045631040041601e-14,1.5340331539066851e-14,3.6432670812926276e-14,0,0
387,0.023052516012206949,0.027883768898349551,0,10281.366856792622,10281.366856792622,1.5707963267948966,7532516.0943701221,0.01201239649637538,1.0866005882785717e-16,3.2138353403513709e-14,2.2297854511895371e-14,3.9116084611356416e-14,0,0
388,0,0.052887191197309738,-0,-65370.835641631798,65370.835641631798,-1.5707963267948966,14169016.828442028,0.022595882434857703,7.8795168084986254e-16,1.1769515924196423e-13,-3.052641090296689e-14,1.2158952369183824e-13,0,0
389,0.0036573947935699918,0.049650381417418579,-0,7390.4713081151322,7390.4713081151322,1.5707963267948966,11220816.325883644,0.01789427238267156,2.2250302746823116e-16,5.9653178202735472e-14,-2.4224485740594435e-14,6.4384216847637263e-14,0,0
390,0.01177937429888982,0.035929970868072363,0,22750.024001112008,22750.024001112008,1.5707963267948966,10481793.593490161,0.016715724076882967,2.4278165590543327e-16,2.0232978863170823e-14,3.5243637487893713e-14,4.0638496737152869e-14,0,0
391,0.021737124197423581,0.017715635457964601,0,13589.400394587421,13589.400394587421,1.5707963267948966,10336194.985343862,0.016483532311414195,2.0311576949370203e-16,3.5236671210121398e-14,-2.6396593067944304e-14,4.4027299753276302e-14,0,0
392,0,0.013239717578029371,0,-91469.378606738581,91469.378606738581,-1.5707963267948966,12237525.01925282,0.019515657294837958,1.1236540035876752e-15,7.4252209134563917e-14,1.8636498969953265e-13,2.0061231255102447e-13,0,0
393,0.040044870867235197,0.01244937882165204,-0,10470.107356313394,10470.107356313394,1.5707963267948966,1347450.7101819178,0.0021488320751316342,1.447015235156667e-17,3.0625057133623635e-15,-9.7599909419591216e-17,3.0640605390063416e-15,0,0
394,0.021294045886443951,0.023395140194399051,0,23704.775770752607,23704.775770752607,1.5707963267948966,10110675.56336594,0.016123887714510253,2.3420862594761863e-16,1.9096933127534952e-14,2.8630081633034527e-15,1.9310351385220418e-14,0,0
395,0,0.030325735648144989,0,-111347.1214067433,111347.1214067433,-1.5707963267948966,12506725.239026666,0.019944961359551705,1.5522828787468025e-15,5.241070647625765e-14,2.2031860617469268e-13,2.2646670920932236e-13,0,0
396,0.00067975437604030423,0.03076544417866698,0,-102595.92480652758,102595.92480652758,-1.5707963267948966,13857461.227887204,0.022099032596418183,1.419887719654158e-15,9.8792000816848271e-15,2.2797631341272983e-13,2.2819026725851648e-13,0,0
397,0,0.03122672161495128,0,-100864.23386426232,100864.23386426232,-1.5707963267948966,12532966.773157923,0.019986809755055759,1.3232290899281342e-15,3.6779900972654308e-14,2.1084851240257763e-13,2.140323720794081e-13,0,0
398,0,0.033663509424478717,0,-75103.631503441007,75103.631503441007,-1.5707963267948966,11662926.292828107,0.018599322348898072,8.1792334598888633e-16,6.6325308245066196e-14,1.9428717316989277e-13,2.0529625464715849e-13,0,0
399,0.00063254367764700725,0.026856804207409771,0,-130479.86149000862,130479.86149000862,-1.5707963267948966,8030128.9161216822,0.012805959024708715,1.8726929138553608e-15,3.8378891394092436e-14,6.75655227817208e-15,3.8969094207169031e-14,1,0.46151497100009892
400,0.013157117038170719,0.02597276903929353,0,947.63281640681748,947.63281640681748,1.5707963267948966,12591556.777656533,0.020080245514892733,2.7316179549813589e-16,2.8783145760160984e-14,-2.3072258909001518e-14,3.6889003930909729e-14,0,0
401,0.008640946269115931,0.025074096164746811,0,30594.996091288467,30594.996091288467,1.5707963267948966,6260871.7768650632,0.0099844558251764807,1.6436890534932028e-16,1.1603377118676871e-13,1.8383441869245937e-15,1.1604833288407462e-13,0,0
402,0.018496949173912449,0.024207296496499602,0,-10373.557988842751,10373.557988842751,-1.5707963267948966,9922183.491002351,0.015823292072723677,1.8069657325459649e-16,-6.8452026912633941e-14,-3.2427452854844341e-15,6.8528792382724011e-14,0,0
403,0.033347411961614067,0.052912785676982363,-0,11264.865117594771,11264.865117594771,1.5707963267948966,2229244.4407271422,0.0035550628467119483,2.1689585958392527e-17,-8.6861738941790819e-16,-4.0931107919848788e-16,9.6022483239802372e-16,0,0
404,0.0050664611852264882,0.085322050421831941,0,31025.531737362497,31025.531737362497,1.5707963267948966,8523020.9877459239,0.013591993189135594,2.2471415658641727e-16,1.4149729021543784e-13,2.778160879102353e-14,1.4419882428553056e-13,0,0
405,0.0057698275365409696,0.031671656796652972,0,5519.497952641852,5519.497952641852,1.5707963267948966,21841633.243311562,0.034831702363459928,8.2479606978367563e-16,2.6403042024681621e-13,1.2298359060875174e-13,2.9126796317949461e-13,0,0
406,0.013350067594064759,0.035464619169932543,0,6385.542230602603,6385.542230602603,1.5707963267948966,10584721.038386155,0.016879866478035434,1.971813122902282e-16,5.2037840396459639e-14,4.5172245304727323e-14,6.8909132769161053e-14,0,0
407,0.01506632344946887,0.02702131665426636,0,-21833.434951938718,21833.434951938718,-1.5707963267948966,8864099.559900593,0.014135924459086908,1.8465203855281301e-16,6.5138498248521319e-14,-2.9144001915803217e-14,7.1361031394879354e-14,0,0
408,0.0071782340416553384,0.032098050169867332,0,32553.415526899225,32553.415526899225,1.5707963267948966,13748028.370449681,0.021924515760768357,4.3518562698945807e-16,2.0879967047455186e-13,4.6047698489225736e-14,2.1381696126929707e-13,0,0
409,0.0017623080213448881,0.013309446658735791,0,-75881.289081483003,75881.289081483003,-1.5707963267948966,16085358.106381768,0.025651946433205893,1.0414266978495558e-15,-7.7463599260838806e-15,1.622356042335326e-13,1.6242043397652851e-13,0,0
410,0,0.01,0,-118074.93346435498,118074.93346435498,-1.5707963267948966,10957092.679157462,0.017473702022083457,1.6493708356643024e-15,1.4029019528557257e-13,1.2868788376812796e-13,1.9037308192594693e-13,0,0
411,0.001253191425210548,0.01129039057652198,0,-99518.933958383044,99518.933958383044,-1.5707963267948966,12811708.317395711,0.020431329741133038,1.3075027333643613e-15,9.7395945566019083e-14,1.0588178739292111e-13,1.4386425238473491e-13,0,0
412,0,0.011794545437831859,0,-106250.48517823414,106250.48517823414,-1.5707963267948966,11083324.822307071,0.017675009332297327,1.3796971793443458e-15,1.0516153078921889e-13,1.5296567686692166e-13,1.8562716896318633e-13,0,0
413,0,0.037399972519980222,0,-60290.145745557609,60290.145745557609,-1.5707963267948966,8645437.8069704231,0.013787216053836655,5.0484759591449711e-16,6.1569852454809965e-14,6.5085624059707396e-15,6.1912907506427798e-14,0,0
414,0.018298810317443449,0.01691779822084705,0,-32428.008983904721,32428.008983904721,-1.5707963267948966,11626133.688206568,0.018540647750754351,3.4161057247290252e-16,-2.3488711734798448e-14,-1.0188942951553126e-14,2.5603400895788482e-14,0,0
415,0.018495632093546231,0.01570147344285255,0,-37981.131558490939,37981.131558490939,-1.5707963267948966,9878095.39696908,0.015752983073756791,3.1732536169401531e-16,-1.966017821894246e-14,-1.6736190033936813e-14,2.5819036861444414e-14,0,0
416,0.018649271986943931,0.02526218001107813,0,-13780.786197739242,13780.786197739242,-1.5707963267948966,10150747.938190047,0.016187792689807728,1.9711428538761916e-16,-5.7149623707590864e-14,-6.8075227942931729e-15,5.7553643294877972e-14,0,0
417,0.0055212498795583114,0.01279728045460867,0,-9009.8451069146195,9009.8451069146195,-1.5707963267948966,20707243.816206086,0.033022647406395614,7.4691233811474315e-16,2.2814320377400519e-13,5.8292548138598663e-14,2.3547259415218172e-13,0,0
418,0.0075630286701820074,0.021053795358360512,0,36882.022917416391,36882.022917416391,1.5707963267948966,9143902.1537564956,0.014582136542274294,2.8475770610899154e-16,1.4075665726793378e-13,-2.5926627989256807e-14,1.4312451433676864e-13,0,0
419,0.0013038148452559489,0.024527009061560408,0,-111653.53945049,111653.53945049,-1.5707963267948966,15191119.272850219,0.024225868971670058,1.6874110249787689e-15,-4.0635980365479103e-15,-1.3846714944690396e-13,1.3852676385794144e-13,0,0
420,0.0031252557933346549,0.045374171079404703,0,-17549.594455997543,17549.594455997543,-1.5707963267948966,9997371.8749640118,0.015943197914112351,2.0400985402217995e-16,5.8970771253740474e-14,9.0773339349039124e-15,5.9665315331662675e-14,0,0
421,0.0051968579693079768,0.043118857227350788,-0,-11416.135684192655,11416.135684192655,-1.5707963267948966,7336482.9118789239,0.011699774752853236,1.0618750053904589e-16,4.9064512451464152e-14,7.8761643218462293e-15,4.9692658879603179e-14,0,0
422,0.033912171021192997,0.046987121820898363,-0,1567.4285865914644,1567.4285865914644,1.5707963267948966,3122017.321853511,0.0049788024969088891,1.7041636858559344e-17,-4.1466100420079189e-16,4.9190469902723328e-15,4.9364933952059637e-15,0,0
423,0.0080059672200960448,0.031760068250568207,0,40265.713908762278,40265.713908762278,1.5707963267948966,9097588.6166680064,0.014508278542678072,3.1031374441853686e-16,1.3901330810315712e-13,1.7816878021008187e-14,1.4015042266150599e-13,0,0
424,0.00063656111589254286,0.02928322067667365,0,-118908.15964300606,118908.15964300606,-1.5707963267948966,11870964.88356339,0.018931089584062321,1.7057336048822924e-15,2.2801735194144886e-14,1.5325589866468669e-13,1.5494285915583402e-13,0,0
425,0.0097483373825612979,0.065547308020402262,0,-19262.019381603528,19262.019381603528,-1.5707963267948966,6212179.6369250165,0.0099068045750644526,1.0485750775842151e-16,2.9815973186997697e-14,-1.2733031706620903e-14,3.2421017157541167e-14,0,0
426,0.01023668921164016,0.036393722689064878,0,33394.086397983796,33394.086397983796,1.5707963267948966,8077987.3067182684,0.012882280662302596,2.277777606956656e-16,-6.8247052457571815e-15,2.7268033000775057e-14,2.8109112853713885e-14,0,0
427,0.017176954483578841,0.022347786513610361,0,-17354.425544582653,17354.425544582653,-1.5707963267948966,5004435.798386652,0.0079807684839606381,7.4298073444810592e-17,-5.5285251290003122e-14,1.5050780439241789e-14,5.7297338524830756e-14,0,0
